config_id,question_id,top_k,chunking_strategy,search_type,category,faithfulness,answer_relevancy,context_recall,context_precision,semantic_similarity
7,7,5,recursive_500_100,hibrida,FATUAL,0.0,0.0,1.0,0.9999999999,0.2745386580245033
7,8,5,recursive_500_100,hibrida,FATUAL,0.6666666666666666,0.994959308795282,1.0,0.9999999999,0.9026768408824636
7,9,5,recursive_500_100,hibrida,FATUAL,1.0,0.9972968670998038,1.0,0.9999999999,0.8881291739580931
7,10,5,recursive_500_100,hibrida,SÍNTESE,1.0,0.9664233449935984,0.0,0.9999999999,0.7994139233884003
7,11,5,recursive_500_100,hibrida,SÍNTESE,1.0,0.9422314510883586,0.3636363636363636,0.9999999999,0.7405335902053024
7,12,5,recursive_500_100,hibrida,SÍNTESE,0.75,0.8891081145405404,0.6666666666666666,0.9999999999,0.798930072657426
7,13,5,recursive_500_100,hibrida,SÍNTESE,0.8333333333333334,0.8753320558394974,0.3333333333333333,0.9999999999,0.7220832840921618
7,14,5,recursive_500_100,hibrida,SÍNTESE,0.0,0.0,0.5,0.9999999999,0.3293896434512423
7,15,5,recursive_500_100,hibrida,SÍNTESE,1.0,0.9647576927810412,0.0,0.9999999999,0.6532381562148604
7,16,5,recursive_500_100,hibrida,SÍNTESE,1.0,0.9080675818229887,1.0,0.9999999999,0.7983535421579123
7,17,5,recursive_500_100,hibrida,SÍNTESE,0.5,0.0,0.0,0.9999999999,0.2914960735597546
7,18,5,recursive_500_100,hibrida,SÍNTESE,0.8,0.8675833333413053,0.0,0.9999999999,0.7143818692188854
7,19,5,recursive_500_100,hibrida,SÍNTESE,1.0,0.9999999999999994,0.6666666666666666,0.9999999999,0.8094846333284761
7,20,5,recursive_500_100,hibrida,PROCEDIMENTAL,0.8181818181818182,0.9945361772380846,1.0,0.9999999999,0.6427294437953663
7,21,5,recursive_500_100,hibrida,PROCEDIMENTAL,1.0,0.9155377041678308,0.0,0.0,0.6036638193606508
7,22,5,recursive_500_100,hibrida,PROCEDIMENTAL,1.0,0.0,0.2,0.9999999999,0.7774649831794509
7,23,5,recursive_500_100,hibrida,PROCEDIMENTAL,1.0,0.9823370007253271,1.0,0.9999999999,0.7299110654380231
7,24,5,recursive_500_100,hibrida,PROCEDIMENTAL,0.6666666666666666,0.9260374505733454,0.5,0.9999999999,0.813741464841745
7,25,5,recursive_500_100,hibrida,PROCEDIMENTAL,0.875,0.892063325391559,1.0,0.9999999999,0.809970788179103
7,26,5,recursive_500_100,hibrida,PROCEDIMENTAL,1.0,0.999999999999999,0.0,0.9999999999,0.723422182001652
7,27,5,recursive_500_100,hibrida,PROCEDIMENTAL,0.8571428571428571,1.0000000000000004,0.5,0.9999999999,0.6814614536343573
7,28,5,recursive_500_100,hibrida,PROCEDIMENTAL,1.0,0.9946244795339196,0.0,0.9999999999,0.6103306922233452
7,29,5,recursive_500_100,hibrida,PROCEDIMENTAL,0.875,0.9998015767481826,0.0,0.9999999999,0.4325896512795985
7,30,5,recursive_500_100,hibrida,AGULHA NO PALHEIRO,0.6666666666666666,0.9844900081860306,1.0,0.9999999999,0.9546642932553564
7,31,5,recursive_500_100,hibrida,AGULHA NO PALHEIRO,0.5,0.0,0.0,0.0,0.3194751674316038
7,32,5,recursive_500_100,hibrida,AGULHA NO PALHEIRO,0.3333333333333333,0.9798660839968109,1.0,0.9999999999,0.8612831865318118
7,33,5,recursive_500_100,hibrida,AGULHA NO PALHEIRO,0.5,0.9762574577288337,1.0,0.9999999999,0.8028046372815449
7,34,5,recursive_500_100,hibrida,AGULHA NO PALHEIRO,0.3333333333333333,0.0,0.0,0.0,0.3027234865498557
7,35,5,recursive_500_100,hibrida,AGULHA NO PALHEIRO,0.5,0.8661597451633142,0.0,0.0,0.6913320185972298
7,36,5,recursive_500_100,hibrida,AGULHA NO PALHEIRO,0.5,0.0,1.0,0.9999999999,0.3080125934134132
7,37,5,recursive_500_100,hibrida,AGULHA NO PALHEIRO,1.0,0.6111237495328289,1.0,0.9999999999,0.9416816642746276
7,38,5,recursive_500_100,hibrida,AGULHA NO PALHEIRO,1.0,0.9970992016813116,1.0,0.9999999999,0.8232947779290669
7,39,5,recursive_500_100,hibrida,AGULHA NO PALHEIRO,1.0,0.997411552023614,1.0,0.9999999999,0.8726033841795113
7,40,5,recursive_500_100,hibrida,DEPENDENTE DE HISTÓRICO,1.0,0.9273882868346698,1.0,0.9999999999,0.6353024895409365
7,41,5,recursive_500_100,hibrida,DEPENDENTE DE HISTÓRICO,1.0,0.6274496920666949,0.5,0.9999999999,0.7405209127445673
7,42,5,recursive_500_100,hibrida,DEPENDENTE DE HISTÓRICO,0.5,0.0,0.0,0.0,0.228274587684974
7,43,5,recursive_500_100,hibrida,DEPENDENTE DE HISTÓRICO,1.0,0.6617751909982158,0.3333333333333333,0.9999999999,0.8454212105208025
7,44,5,recursive_500_100,hibrida,DEPENDENTE DE HISTÓRICO,0.0,0.0,0.0,0.0,0.2835996743921822
7,45,5,recursive_500_100,hibrida,DEPENDENTE DE HISTÓRICO,1.0,0.5892025685629741,0.0,0.0,0.7025272955731297
7,46,5,recursive_500_100,hibrida,DEPENDENTE DE HISTÓRICO,0.6666666666666666,0.961243251096682,1.0,0.9999999999,0.8387340331986834
7,47,5,recursive_500_100,hibrida,DEPENDENTE DE HISTÓRICO,1.0,0.9396155540490232,0.3333333333333333,0.9999999999,0.7832677058999458
7,48,5,recursive_500_100,hibrida,DEPENDENTE DE HISTÓRICO,1.0,0.9006285544086349,1.0,0.9999999999,0.5843146893322637
7,49,5,recursive_500_100,hibrida,DEPENDENTE DE HISTÓRICO,1.0,0.9247183057098955,1.0,0.9999999999,0.8456975307637556
7,50,5,recursive_500_100,hibrida,DEPENDENTE DE HISTÓRICO,0.5,0.8034201543580629,0.0,0.0,0.8041999671597322
7,51,5,recursive_500_100,hibrida,DEPENDENTE DE HISTÓRICO,1.0,0.7675855851598525,1.0,0.9999999999,0.6484881955177197
7,52,5,recursive_500_100,hibrida,DEPENDENTE DE HISTÓRICO,0.75,0.960580025976964,0.0,0.9999999999,0.5440415311736507
7,53,5,recursive_500_100,hibrida,DEPENDENTE DE HISTÓRICO,0.75,0.8621649287435615,0.0,0.9999999999,0.6402356459351304
7,54,5,recursive_500_100,hibrida,DEPENDENTE DE HISTÓRICO,1.0,0.9659407206493968,0.5,0.9999999999,0.8447260109353905
7,55,5,recursive_500_100,hibrida,DEPENDENTE DE HISTÓRICO,0.7142857142857143,0.7928444727366695,1.0,0.9999999999,0.5726877460923627
7,56,5,recursive_500_100,hibrida,DEPENDENTE DE HISTÓRICO,1.0,0.9108151612172324,1.0,0.9999999999,0.9115504394905816
7,57,5,recursive_500_100,hibrida,DEPENDENTE DE HISTÓRICO,0.75,0.0,1.0,0.9999999999,0.746207043645043
7,58,5,recursive_500_100,hibrida,DEPENDENTE DE HISTÓRICO,1.0,0.7711961785516568,1.0,0.9999999999,0.8463778512970992
7,59,5,recursive_500_100,hibrida,DEPENDENTE DE HISTÓRICO,1.0,0.9178782432024069,1.0,0.9999999999,0.8869832837128628
